
metadata
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon	
1			2017-11-11T16:04:42Z		50.082763032987714	19.850719040259719	50.083149019628763	19.854347985237837	

author
ID	name	email	

copyright
year	license	author	

link
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href	
1							"Garmin International"		http://www.garmin.com	

rte
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber	

rtept
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode	

wpt
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime	
136	50.082772001624107	19.852366000413895	195.83551	2017-10-11T11:22:05Z			"20524145!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:22:05Z	
137	50.082787005230784	19.852362982928753	194.831299	2017-10-11T11:22:14Z			"20524146!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:22:14Z	
138	50.082780970260501	19.852374969050288	195.15640300000001	2017-10-11T11:22:23Z			"20524147!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:22:23Z	
139	50.082817012444139	19.852373963221908	194.82879600000001	2017-10-11T11:23:18Z			"20524151!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:23:18Z	
140	50.08277703076601	19.852368012070656	194.69154399999999	2017-10-11T11:23:36Z			"20524152!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:23:36Z	
141	50.08277895860374	19.852372035384178	195.140579	2017-10-11T11:23:51Z			"20524153!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:23:51Z	
142	50.082770995795727	19.852370023727417	195.01208500000001	2017-10-11T11:24:05Z			"20524154!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:24:05Z	
143	50.082767978310585	19.852364994585514	195.01638800000001	2017-10-11T11:24:20Z			"20524155!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:24:20Z	
144	50.082788011059165	19.852379998192191	194.59626800000001	2017-10-11T11:24:32Z			"20524156!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:24:32Z	
145	50.082787005230784	19.852375974878669	194.112717	2017-10-11T11:24:57Z			"20524157!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:24:57Z	
146	50.08277895860374	19.852387038990855	194.21014400000001	2017-10-11T11:25:09Z			"20524158!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:25:09Z	
147	50.082789016887546	19.85237798653543	194.617401	2017-10-11T11:25:18Z			"20524159!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:25:18Z	
148	50.082782981917262	19.852372035384178	194.950333	2017-10-11T11:25:29Z			"20524160!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:25:29Z	
149	50.08277703076601	19.852367006242275	194.66232299999999	2017-10-11T11:25:44Z			"20524161!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:25:44Z	
150	50.082785999402404	19.852385027334094	194.37423699999999	2017-10-11T11:25:54Z			"20524162!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:25:54Z	
151	50.082789016887546	19.852368012070656	194.765366	2017-10-11T11:26:07Z			"20524163!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:26:07Z	
152	50.08277996443212	19.852375974878669	194.62771599999999	2017-10-11T11:26:21Z			"20524164!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:26:21Z	
153	50.082775019109249	19.852363988757133	194.760086	2017-10-11T11:26:34Z			"20524165!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:26:34Z	
154	50.082787005230784	19.852373041212559	194.755371	2017-10-11T11:24:45Z			"20524166!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:24:45Z	
155	50.082774013280869	19.852370023727417	194.47735599999999	2017-10-11T11:26:47Z			"20524167!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:26:47Z	
156	50.08277703076601	19.852372035384178	194.53285199999999	2017-10-11T11:26:59Z			"20524168!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:26:59Z	
157	50.082791028544307	19.852390978485346	194.725739	2017-10-11T11:27:10Z			"20524169!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:27:10Z	
158	50.082784993574023	19.85237798653543	194.94769299999999	2017-10-11T11:27:22Z			"20524170!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:27:22Z	
159	50.082793962210417	19.852375974878669	194.60948200000001	2017-10-11T11:27:32Z			"20524171!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:27:32Z	
160	50.082791028544307	19.852356025949121	194.831436	2017-10-11T11:27:46Z			"20524172!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:27:46Z	
161	50.082773007452488	19.852368012070656	194.53749099999999	2017-10-11T11:28:00Z			"20524173!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:28:00Z	
162	50.082784993574023	19.852373041212559	194.75216699999999	2017-10-11T11:28:13Z			"20524174!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:28:13Z	
163	50.082774013280869	19.852371029555798	194.66774000000001	2017-10-11T11:28:26Z			"20524175!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:28:26Z	
164	50.08277602493763	19.852363988757133	194.450943	2017-10-11T11:28:39Z			"20524176!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:28:39Z	
165	50.08277602493763	19.852362982928753	194.53370699999999	2017-10-11T11:28:52Z			"20524177!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:28:52Z	
166	50.082763032987714	19.852366000413895	194.474716	2017-10-11T11:29:04Z			"20524178!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:29:04Z	
167	50.08277895860374	19.852369017899036	194.189346	2017-10-11T11:29:23Z			"20524179!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:29:23Z	
168	50.082778036594391	19.852346973493695	194.56191999999999	2017-10-11T11:29:36Z			"20524180!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:29:36Z	
169	50.082778036594391	19.852353008463979	195.04724100000001	2017-10-11T11:29:51Z			"20524181!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:29:51Z	
170	50.082788011059165	19.852383015677333	194.754471	2017-10-11T11:30:03Z			"20524182!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:30:03Z	
171	50.082787005230784	19.852373963221908	194.52896100000001	2017-10-11T11:30:15Z			"20524183!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:30:15Z	
172	50.082774013280869	19.852364994585514	195.08828700000001	2017-10-11T11:30:37Z			"20524184!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:30:37Z	
173	50.08277602493763	19.852357031777501	194.56715399999999	2017-10-11T11:30:50Z			"20524185!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:30:50Z	
174	50.082770995795727	19.852367006242275	194.62872300000001	2017-10-11T11:31:02Z			"20524186!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:31:02Z	
175	50.082769989967346	19.852369017899036	194.85041799999999	2017-10-11T11:31:17Z			"20524187!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:31:17Z	
176	50.082766972482204	19.852369017899036	194.596619	2017-10-11T11:31:28Z			"20524188!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:31:28Z	
177	50.08277895860374	19.852369017899036	194.36239599999999	2017-10-11T11:31:49Z			"20524189!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:31:49Z	
178	50.082782981917262	19.85237798653543	195.02645899999999	2017-10-11T11:32:00Z			"20524190!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:00Z	
179	50.082767978310585	19.852371029555798	194.56720000000001	2017-10-11T11:32:12Z			"20524191!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:12Z	
180	50.082781976088881	19.852359965443611	194.42979399999999	2017-10-11T11:32:23Z			"20524192!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:23Z	
181	50.082764960825443	19.852367006242275	194.89672899999999	2017-10-11T11:32:35Z			"20524193!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:35Z	
182	50.08277895860374	19.852346973493695	194.293442	2017-10-11T11:32:47Z			"20524194!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:47Z	
183	50.082772001624107	19.852363988757133	194.10479699999999	2017-10-11T11:32:57Z			"20524195!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:32:57Z	
184	50.082778036594391	19.852375974878669	194.91648900000001	2017-10-11T11:30:26Z			"20524196!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T11:30:26Z	
185	50.083147007972002	19.854320995509624	192.36350999999999	2017-10-11T10:11:30Z			"80054101!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:11:30Z	
186	50.08314298465848	19.854329964146018	191.85614000000001	2017-10-11T10:12:32Z			"80054102!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:12:32Z	
187	50.083137033507228	19.85433298163116	192.29130599999999	2017-10-11T10:12:44Z			"80054103!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:12:44Z	
188	50.083141978830099	19.854343039914966	192.107193	2017-10-11T10:12:58Z			"80054104!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:12:58Z	
189	50.083141978830099	19.854327030479908	192.800095	2017-10-11T10:13:12Z			"80054105!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:13:12Z	
190	50.083134016022086	19.85433298163116	191.66712999999999	2017-10-11T10:13:23Z			"80054106!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:13:23Z	
191	50.08314298465848	19.854315966367722	192.06358299999999	2017-10-11T10:13:33Z			"80054107!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:13:33Z	
192	50.083138039335608	19.854326024651527	191.96463	2017-10-11T10:13:45Z			"80054108!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:13:45Z	
193	50.08314298465848	19.854329964146018	191.35493500000001	2017-10-11T10:14:04Z			"80054109!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:14:04Z	
194	50.083129992708564	19.854326024651527	192.121353	2017-10-11T10:15:29Z			"80054110!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:15:29Z	
195	50.08314298465848	19.854322001338005	192.251282	2017-10-11T10:14:18Z			"80054111!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:14:18Z	
196	50.083138039335608	19.854308003559709	191.93138099999999	2017-10-11T10:14:47Z			"80054112!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:14:47Z	
197	50.083134016022086	19.854329964146018	192.444107	2017-10-11T10:15:41Z			"80054113!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:15:41Z	
198	50.083133010193706	19.854337004944682	192.76075700000001	2017-10-11T10:15:51Z			"80054114!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:15:51Z	
199	50.083133010193706	19.854334993287921	192.23931899999999	2017-10-11T10:16:03Z			"80054115!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:03Z	
200	50.083123035728931	19.854325018823147	192.55375699999999	2017-10-11T10:16:14Z			"80054116!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:14Z	
201	50.083129992708564	19.854327030479908	192.31806900000001	2017-10-11T10:16:25Z			"80054117!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:25Z	
202	50.083135021850467	19.854320995509624	191.745102	2017-10-11T10:16:35Z			"80054118!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:35Z	
203	50.083149019628763	19.85433398745954	192.411148	2017-10-11T10:16:45Z			"80054119!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:45Z	
204	50.083139967173338	19.854326024651527	192.22966	2017-10-11T10:16:55Z			"80054120!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:16:55Z	
205	50.083133010193706	19.854331975802779	192.30058299999999	2017-10-11T10:17:06Z			"80054121!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:17:06Z	
206	50.083132004365325	19.854331975802779	191.85296600000001	2017-10-11T10:17:15Z			"80054122!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:17:15Z	
207	50.083132004365325	19.854341028258204	192.83364900000001	2017-10-11T10:17:24Z			"80054123!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:17:24Z	
208	50.083134016022086	19.854340022429824	192.910538	2017-10-11T10:17:35Z			"80054124!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:17:35Z	
209	50.083136027678847	19.854334993287921	192.92631499999999	2017-10-11T10:17:47Z			"80054125!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:17:47Z	
210	50.083139967173338	19.854322001338005	192.70533800000001	2017-10-11T10:18:03Z			"80054126!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:18:03Z	
211	50.083126975223422	19.854328036308289	192.744034	2017-10-11T10:18:17Z			"80054127!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:18:17Z	
212	50.083126975223422	19.85433298163116	192.08341999999999	2017-10-11T10:18:35Z			"80054128!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:18:35Z	
213	50.083138961344957	19.854328036308289	192.65832499999999	2017-10-11T10:18:48Z			"80054129!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:18:48Z	
214	50.083133010193706	19.854319989681244	192.836578	2017-10-11T10:19:04Z			"80054130!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:19:04Z	
215	50.083138961344957	19.854340022429824	193.387878	2017-10-11T10:19:17Z			"80054131!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:19:17Z	
216	50.083138039335608	19.854327030479908	192.910416	2017-10-11T10:19:31Z			"80054132!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:19:31Z	
217	50.083129992708564	19.854347985237837	193.444885	2017-10-11T10:19:48Z			"80054133!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:19:48Z	
218	50.083127981051803	19.854334993287921	193.41778600000001	2017-10-11T10:20:03Z			"80054134!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:20:03Z	
219	50.083128986880183	19.85433298163116	193.21137999999999	2017-10-11T10:20:16Z			"80054135!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:20:16Z	
220	50.083128986880183	19.854339016601443	193.12713600000001	2017-10-11T10:20:29Z			"80054136!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:20:29Z	
221	50.083134016022086	19.854322001338005	192.99475100000001	2017-10-11T10:20:39Z			"80054137!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:20:39Z	
222	50.083139967173338	19.854330969974399	192.99067700000001	2017-10-11T10:20:52Z			"80054138!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:20:52Z	
223	50.083144996315241	19.854335999116302	193.390106	2017-10-11T10:21:03Z			"80054139!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:21:03Z	
224	50.083128986880183	19.854342034086585	193.29359400000001	2017-10-11T10:21:19Z			"80054140!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:21:19Z	
225	50.083134016022086	19.85433298163116	193.254852	2017-10-11T10:21:31Z			"80054141!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:21:31Z	
226	50.083132004365325	19.854346979409456	193.01915	2017-10-11T10:21:44Z			"80054142!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:21:44Z	
227	50.083125969395041	19.854337004944682	192.06483499999999	2017-10-11T10:21:57Z			"80054143!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:21:57Z	
228	50.083133010193706	19.854335999116302	193.416977	2017-10-11T10:22:06Z			"80054144!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:22:06Z	
229	50.083138961344957	19.854327030479908	193.576706	2017-10-11T10:22:18Z			"80054145!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:22:18Z	
230	50.083144996315241	19.854331975802779	193.51554899999999	2017-10-11T10:22:30Z			"80054146!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:22:30Z	
231	50.083138039335608	19.854328036308289	194.10479699999999	2017-10-11T10:25:15Z			"80054151!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:25:15Z	
232	50.083122029900551	19.854339016601443	194.05987500000001	2017-10-11T10:26:05Z			"80054152!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:05Z	
233	50.083141978830099	19.854314960539341	194.02301	2017-10-11T10:26:17Z			"80054153!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:17Z	
234	50.083140973001719	19.854327030479908	194.27131700000001	2017-10-11T10:26:26Z			"80054154!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:26Z	
235	50.08314298465848	19.854341028258204	194.50233499999999	2017-10-11T10:26:38Z			"80054155!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:38Z	
236	50.083137033507228	19.854324012994766	193.253265	2017-10-11T10:26:47Z			"80054156!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:47Z	
237	50.083139967173338	19.854325018823147	193.884445	2017-10-11T10:26:59Z			"80054157!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:26:59Z	
238	50.083140973001719	19.854325018823147	194.41426100000001	2017-10-11T10:27:12Z			"80054158!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:27:12Z	
239	50.083138961344957	19.854337004944682	194.432907	2017-10-11T10:27:29Z			"80054159!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:27:29Z	
240	50.083129992708564	19.854328958317637	194.257172	2017-10-11T10:27:45Z			"80054160!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:27:45Z	
241	50.083125969395041	19.854326024651527	194.46373	2017-10-11T10:27:58Z			"80054161!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:27:58Z	
242	50.083136027678847	19.854316972196102	194.53474399999999	2017-10-11T10:28:12Z			"80054162!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:28:12Z	
243	50.083134016022086	19.854338010773063	193.66339099999999	2017-10-11T10:28:27Z			"80054163!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:28:27Z	
244	50.083141978830099	19.854325018823147	194.829712	2017-10-11T10:28:44Z			"80054164!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:28:44Z	
245	50.083135021850467	19.854328958317637	194.72413599999999	2017-10-11T10:28:58Z			"80054165!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:28:58Z	
246	50.083132004365325	19.854328036308289	194.404968	2017-10-11T10:29:10Z			"80054166!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:29:10Z	
247	50.083139967173338	19.854334993287921	194.59637499999999	2017-10-11T10:29:25Z			"80054167!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:29:25Z	
248	50.083137033507228	19.854319989681244	194.59767199999999	2017-10-11T10:29:40Z			"80054168!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:29:40Z	
249	50.08314399048686	19.854317978024483	194.488495	2017-10-11T10:29:53Z			"80054169!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:29:53Z	
250	50.083125969395041	19.854331975802779	193.747772	2017-10-11T10:30:06Z			"80054170!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:30:06Z	
251	50.083139967173338	19.85433398745954	194.81114199999999	2017-10-11T10:30:19Z			"80054171!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:30:19Z	
252	50.083137033507228	19.854300962761045	194.43832399999999	2017-10-11T10:30:33Z			"80054172!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:30:33Z	
253	50.083134016022086	19.854344967752695	194.816101	2017-10-11T10:30:48Z			"80054173!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:30:48Z	
254	50.083135021850467	19.854338010773063	194.73142999999999	2017-10-11T10:31:01Z			"80054174!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:31:01Z	
255	50.083144996315241	19.854326024651527	194.10403400000001	2017-10-11T10:31:16Z			"80054175!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:31:16Z	
256	50.083128986880183	19.854327030479908	194.40486100000001	2017-10-11T10:31:29Z			"80054176!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:31:29Z	
257	50.083140973001719	19.854339016601443	194.75245699999999	2017-10-11T10:31:41Z			"80054177!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:31:41Z	
258	50.083137033507228	19.854315966367722	194.66995199999999	2017-10-11T10:31:53Z			"80054178!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:31:53Z	
259	50.08314399048686	19.854328036308289	194.53024300000001	2017-10-11T10:32:05Z			"80054179!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:32:05Z	
260	50.083140973001719	19.854320995509624	193.28619399999999	2017-10-11T10:32:18Z			"80054180!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:32:18Z	
261	50.083130998536944	19.854330969974399	194.69456500000001	2017-10-11T10:32:33Z			"80054181!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:32:33Z	
262	50.083141978830099	19.854327030479908	194.666031	2017-10-11T10:32:47Z			"80054182!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:32:47Z	
263	50.083125969395041	19.854335999116302	194.37443500000001	2017-10-11T10:33:04Z			"80054183!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:33:04Z	
264	50.083149019628763	19.854344967752695	194.66494800000001	2017-10-11T10:33:19Z			"80054184!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:33:19Z	
265	50.083141978830099	19.85433298163116	194.11660800000001	2017-10-11T10:33:33Z			"80054185!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:33:33Z	
266	50.083139967173338	19.854319989681244	194.24939000000001	2017-10-11T10:33:48Z			"80054186!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:33:48Z	
267	50.083139967173338	19.854346979409456	194.902771	2017-10-11T10:34:04Z			"80054187!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:34:04Z	
268	50.083132004365325	19.854312026873231	194.76036099999999	2017-10-11T10:34:21Z			"80054188!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:34:21Z	
269	50.083135021850467	19.854315966367722	195.30616800000001	2017-10-11T10:34:36Z			"80054189!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:34:36Z	
270	50.083132004365325	19.854330969974399	195.13407900000001	2017-10-11T10:34:50Z			"80054190!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:34:50Z	
271	50.083126975223422	19.854319989681244	194.03460699999999	2017-10-11T10:35:04Z			"80054191!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:35:04Z	
272	50.083139967173338	19.854328036308289	195.49970999999999	2017-10-11T10:35:17Z			"80054192!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:35:17Z	
273	50.083130998536944	19.854334993287921	195.47416699999999	2017-10-11T10:35:28Z			"80054193!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:35:28Z	
274	50.083146002143621	19.854319989681244	195.20642100000001	2017-10-11T10:35:41Z			"80054194!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:35:41Z	
275	50.08314399048686	19.854316972196102	195.14553799999999	2017-10-11T10:35:53Z			"80054195!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:35:53Z	
276	50.083134016022086	19.854318983852863	195.06059300000001	2017-10-11T10:36:05Z			"80054196!"				"Flag, Blue"	"user"											SymbolAndName			2017-10-11T10:36:05Z	

Address
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode	

PhoneNumber
wptID	Category	value	

Categories
wptID	Category	

trk
ID	name	cmt	desc	src	number	type	DisplayColor	

trkseg
ID	trkID	

trkpt
ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad	
